match_type,race_id,platform_a,platform_b,question_a,question_b,market_id_a,market_id_b,implied_prob_a,implied_prob_b,settle_date,category,url_a,url_b,volume_a,volume_b,fuzzy_score
fuzzy,,kalshi,polymarket,Top 5 most searched people on Google in 2026 — Lindsay Clancy,Will Lindsay Clancy rank in Google’s Top 5 Most Searched People of 2026?,KXRANKLISTGOOGLESEARCHTOP5-26-LIN,32522742101340653792731068174468712584905340565583833835742068373274309296797,0.27,0.635,2026-12-31,Entertainment,https://kalshi.com/markets/kxranklistgooglesearchtop5/kxranklistgooglesearchtop5-26dec,https://polymarket.com/event/top-5-most-searched-people-on-google-2026/will-lindsay-clancy-rank-in-googles-top-5-most-searched-people-of-2026,217.32,3142.663486000001,85.5
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Julia Stiles,Will Julia Stiles win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-JSTIL,99330706841981132311974666580221443453852119823469937413789040211729161215899,0.03,0.0065,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-julia-stiles-win-dancing-with-the-stars-season-35,177053.34,290.53,97.0
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Jenna Dewan,Will Jenna Dewan win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-JDEW,24056442946863066082853025312633281548432184148051382574057358623013506961764,0.15,0.125,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-jenna-dewan-win-dancing-with-the-stars-season-35,156311.06,1462.454559,97.0
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Ezra Frech,Will Ezra Frech win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-EFRE,27655427333696032650642694463650923031195279558056605394593015148420087142616,0.37,0.345,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-ezra-frech-win-dancing-with-the-stars-season-35,304565.02,5193.215454,96.9
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Amber Glenn,Will Amber Glenn win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-AGLE,97877480261684094627470872701385477771870336725202297465631095558632175903427,0.11,0.075,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-amber-glenn-win-dancing-with-the-stars-season-35,173876.06,845.056113,97.0
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Connor Wood,Will Connor Wood win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-CWOO,72540658670905172181341624659603024114375634670959021587083307460196760506860,0.03,0.0255,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-connor-wood-win-dancing-with-the-stars-season-35,245459.01,957.0,97.0
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Tyler Cameron,Will Tyler Cameron win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-TCAM,13454276705174512734584643834299320834345248841944395647993203984854992562469,0.02,0.0015,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-tyler-cameron-win-dancing-with-the-stars-season-35,159539.84,119.0,97.1
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Harry Shum Jr.,Will Harry Shum Jr. win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-HSHU,112920461345949814353255975219984007102101347372263250273463681181342517591304,0.15,0.155,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-harry-shum-jr-win-dancing-with-the-stars-season-35,196341.3,4597.964496999999,97.1
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Guillermo Rodriguez,Will Guillermo Rodriguez win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-GROD,115499407508668664348044588493084458060597867099815915391386228662721866736162,0.02,0.033,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-guillermo-rodriguez-win-dancing-with-the-stars-season-35,209049.32,123.0,97.4
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Maura Higgins,Will Maura Higgins win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-MHIG,66098501642786767104392043935317279793946246986981371544469439928517283542755,0.13,0.125,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-maura-higgins-win-dancing-with-the-stars-season-35,375135.78,10395.496122,97.1
fuzzy,,kalshi,polymarket,Dancing with the Stars Season 35 · Winner — Jackson Olson,Will Jackson Olson win Dancing With the Stars: Season 35?,KXDANCINGWITHTHESTARS-26DEC31-JOLS,10890348502425643176428983423297741320409956036782369716079420882445190183342,0.04,0.0435,2027-01-07,Entertainment,https://kalshi.com/markets/kxdancingwiththestars/kxdancingwiththestars-26dec31,https://polymarket.com/event/who-will-win-dancing-with-the-stars-season-35/will-jackson-olson-win-dancing-with-the-stars-season-35,158682.73,556.985788,97.1
fuzzy,,kalshi,polymarket,Big Brother Season 28 · Winner — Drew Campbell,Will Drew Campbell win Big Brother season 28?,KXBIGBROTHER-26DEC31-DRE,51248088021157436758450787451011780631833982148823104918117523968483745594202,0.36,0.322,2027-01-07,Entertainment,https://kalshi.com/markets/kxbigbrother/kxbigbrother-26dec31,https://polymarket.com/event/big-brother-season-28-winner-20260708173711844/will-drew-campbell-win-big-brother-season-28-20260708173711848,708833.34,30086.58547,96.3
fuzzy,,kalshi,polymarket,Big Brother Season 28 · Winner — Taylor Brown,Will Taylor Brown win Big Brother season 28?,KXBIGBROTHER-26DEC31-TAY,96953366696817951102930866569588080133972978959705140002176056107675587296391,0.14,0.1435,2027-01-07,Entertainment,https://kalshi.com/markets/kxbigbrother/kxbigbrother-26dec31,https://polymarket.com/event/big-brother-season-28-winner-20260708173711844/will-taylor-brown-win-big-brother-season-28-20260708173711857,535717.8,15932.772104999996,96.2
fuzzy,,kalshi,polymarket,Big Brother Season 28 · Winner — Rick Devens,Will Rick Devens win Big Brother season 28?,KXBIGBROTHER-26DEC31-RIC,25320167385794782138980224015847904344553212040671323481469433356098629134324,0.53,0.5,2027-01-07,Entertainment,https://kalshi.com/markets/kxbigbrother/kxbigbrother-26dec31,https://polymarket.com/event/big-brother-season-28-winner-20260708173711844/will-rick-devens-win-big-brother-season-28-20260712164630746,787676.16,27254.478036,96.1
fuzzy,,kalshi,polymarket,#2 US Netflix Show this week? — Monster: The Lizzie Borden Story: Season 1,"Will ""Monster: The Lizzie Borden Story: Season 1"" be the #2 US Netflix show this week?",KXNETFLIXRANKSHOWRUNNERUP-26SEP28-MON,18252721626362236315191242619121958781788323168512285270607935405430547088533,0.03,0.0515,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshowrunnerup/kxnetflixrankshowrunnerup-26sep28,https://polymarket.com/event/what-will-be-the-2-us-netflix-show-this-week-20260929/will-monster-the-lizzie-borden-story-season-1-be-the-2-us-netflix-show-this-week-20260929,8498.99,635.4481020000001,95.1
fuzzy,,kalshi,polymarket,#2 US Netflix Show this week? — Jo Koy: Blue in the Face,"Will ""Jo Koy: Blue in the Face"" be the #2 US Netflix show this week?",KXNETFLIXRANKSHOWRUNNERUP-26SEP28-JOK,16274446221775050968681198698370230511504417791331066856443474436285669463181,0.1,0.048,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshowrunnerup/kxnetflixrankshowrunnerup-26sep28,https://polymarket.com/event/what-will-be-the-2-us-netflix-show-this-week-20260929/will-jo-koy-blue-in-the-face-be-the-2-us-netflix-show-this-week-20260929,110.0,34.9789,93.6
fuzzy,,kalshi,polymarket,#2 US Netflix Show this week? — A Different World:Season 1,"Will ""A Different World: Season 1"" be the #2 US Netflix show this week?",KXNETFLIXRANKSHOWRUNNERUP-26SEP28-DIF,106787632667672928255714910499827179513166030455659134049949127072568356842714,0.9,0.895,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshowrunnerup/kxnetflixrankshowrunnerup-26sep28,https://polymarket.com/event/what-will-be-the-2-us-netflix-show-this-week-20260929/will-a-different-world-season-1-be-the-2-us-netflix-show-this-week-20260929,1121.66,789.451176,93.9
fuzzy,,kalshi,polymarket,Top Global Netflix Show this week? — Monster: The Lizzie Borden Story: Season 1,"Will ""Monster: The Lizzie Borden Story: Season 1"" be the top global Netflix show this week?",KXNETFLIXRANKSHOWGLOBAL-26SEP28-MON,98594268504539320696408290619723372049739439369933906146066695580451989562733,0.985,0.9855,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshowglobal/kxnetflixrankshowglobal-26sep28,https://polymarket.com/event/what-will-be-the-top-global-netflix-show-this-week-20260929/will-monster-the-lizzie-borden-story-season-1-be-the-top-global-netflix-show-this-week-20260929,1965.99,1582.286907,95.5
fuzzy,,kalshi,polymarket,#2 Global Netflix Show this week? — Crew Girl: Season 1,"Will ""Crew Girl: Season 1"" be the #2 global Netflix show this week?",KXNETFLIXRANKSHOWGLOBAL2-26SEP28-CRE,65829617521797912149184210264801602875173684022223431950884663448832782101971,0.87,0.92,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshowglobal2/kxnetflixrankshowglobal2-26sep28,https://polymarket.com/event/what-will-be-the-2-global-netflix-show-this-week-20260929/will-crew-girl-season-1-be-the-2-global-netflix-show-this-week-20260929,130.78,498.153104,93.5
fuzzy,,kalshi,polymarket,Top US Netflix Show this week? — Monster: The Lizzie Borden Story: Season 1,"Will ""Monster: The Lizzie Borden Story: Season 1"" be the top US Netflix show this week?",KXNETFLIXRANKSHOW-26SEP28-MON,16098951232128558684183069982809594369453231538609437254928524728982005003057,0.97,0.98,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshow/kxnetflixrankshow-26sep28,https://polymarket.com/event/what-will-be-the-top-us-netflix-show-this-week-20260929/will-monster-the-lizzie-borden-story-season-1-be-the-top-us-netflix-show-this-week-20260929,31096.91,15089.839425999991,95.2
fuzzy,,kalshi,polymarket,Top US Netflix Show this week? — A Different World:Season 1,"Will ""A Different World: Season 1"" be the top US Netflix show this week?",KXNETFLIXRANKSHOW-26SEP28-DIF,72908214769380619294753405890982558363664458815791984068331782319582876025105,0.02,0.011,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankshow/kxnetflixrankshow-26sep28,https://polymarket.com/event/what-will-be-the-top-us-netflix-show-this-week-20260929/will-a-different-world-season-1-be-the-top-us-netflix-show-this-week-20260929,9831.14,2094.480863,94.1
fuzzy,,kalshi,polymarket,Top Global Netflix Movie this week? — Best of the Best,"Will ""Best of the Best"" be the top global Netflix movie this week?",KXNETFLIXRANKMOVIEGLOBAL-26SEP28-BES,79527226639070869265841205132979532391412203344497398661909493301561175362404,0.16,0.09,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankmovieglobal/kxnetflixrankmovieglobal-26sep28,https://polymarket.com/event/what-will-be-the-top-global-netflix-movie-this-week-20260929/will-best-of-the-best-be-the-top-global-netflix-movie-this-week-20260929,6010.17,2973.401866,93.6
fuzzy,,kalshi,polymarket,#2 Global Netflix Movie this week? — Best of the Best,"Will ""Best of the Best"" be the #2 global Netflix movie this week?",KXNETFLIXRANKMOVIEGLOBAL2-26SEP28-BES,13166580037086206787265171348040666376881497527206567129911435434442369142554,0.87,0.935,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankmovieglobal2/kxnetflixrankmovieglobal2-26sep28,https://polymarket.com/event/what-will-be-the-2-global-netflix-movie-this-week-20260929/will-best-of-the-best-be-the-2-global-netflix-movie-this-week-20260929,95.0,660.0824600000001,93.3
fuzzy,,kalshi,polymarket,Top US Netflix Movie this week? — The Ministry of Ungentlemanly Warfare,"Will ""The Ministry of Ungentlemanly Warfare"" be the top US Netflix movie this week?",KXNETFLIXRANKMOVIE-26SEP28-THEM,70168130758839656437310744308842306112608195144949044855467222776552412404255,0.07,0.105,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankmovie/kxnetflixrankmovie-26sep28,https://polymarket.com/event/what-will-be-the-top-us-netflix-movie-this-week-20260929/will-the-ministry-of-ungentlemanly-warfare-be-the-top-us-netflix-movie-this-week-20260929,21711.36,507.331325,95.1
fuzzy,,kalshi,polymarket,Top US Netflix Movie this week? — Top Gun: Maverick,"Will ""Top Gun: Maverick"" be the top US Netflix movie this week?",KXNETFLIXRANKMOVIE-26SEP28-TOP,17519952211175620806336890792070141184054391775369779100498392754016264457659,0.03,0.0155,2026-09-29,Entertainment,https://kalshi.com/markets/kxnetflixrankmovie/kxnetflixrankmovie-26sep28,https://polymarket.com/event/what-will-be-the-top-us-netflix-movie-this-week-20260929/will-top-gun-maverick-be-the-top-us-netflix-movie-this-week-20260929,6437.52,566.75601,93.1
fuzzy,,kalshi,polymarket,League Phase Top 8 Finishers — Barcelona,Will Barcelona finish top 8 in UCL league phase?,KXUCLTOP8-27-BAR,106602434514124228099096459754066325238319373874311222065290624527735939433208,0.95,0.85,2027-02-11,Sports,https://kalshi.com/markets/kxucltop8/kxucltop8-27,https://polymarket.com/event/uefa-champions-league-team-to-finish-top-8-in-league-phase/will-barcelona-finish-top-8-in-ucl-league-phase,151.43,211.0,87.5
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Kylian Mbappe,Will Kylian Mbappé win the 2026 Ballon d'Or?,KXBALLONDOR-26-KMBA,95640549996905293510297955529586737178285694064878854803914367446504739764113,0.09,0.0845,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-kylian-mbapp-win-the-2026-ballon-dor,1654766.27,2566606.940348998,85.3
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Lamine Yamal,Will Lamine Yamal win the 2026 Ballon d'Or?,KXBALLONDOR-26-LYAM,10466835326554416965099784068156829774726248334728156046559014834812912458273,0.25,0.2285,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-lamine-yamal-win-the-2026-ballon-dor,1236518.39,2640922.2320190007,87.7
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Harry Kane,Will Harry Kane win the 2026 Ballon d'Or?,KXBALLONDOR-26-HKAN,72710166409980712002774407052535905861151156175854323762835102340552522606004,0.58,0.5725,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-harry-kane-win-the-2026-ballon-dor,1670750.83,4429820.712006998,87.0
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Lionel Messi,Will Lionel Messi win the 2026 Ballon d'Or?,KXBALLONDOR-26-LMES,14940935985254400645996902276818598247231942791302218826999289776538227075176,0.06,0.0485,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-lionel-messi-win-the-2026-ballon-dor,1687719.04,3058813.262793,87.7
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Ousmane Dembele,Will Ousmane Dembélé win the 2026 Ballon d'Or?,KXBALLONDOR-26-ODEM,98995454929502090253677005499136815786618457974539379472945759013797338791883,0.015,0.0095,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-ousmane-dembl-win-the-2026-ballon-dor,920987.26,2675754.0663029994,83.5
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Rodri,Will Rodri win the 2026 Ballon d'Or?,KXBALLONDOR-26-RODR,78803948342995070838836736012795017072053448960983345349841661545681081452350,0.04,0.045,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-rodri-win-the-2026-ballon-dor,894835.28,2107377.0062430007,84.7
fuzzy,,kalshi,polymarket,Who will win the Ballon d'Or in 2026? — Khvicha Kvaratskhelia,Will Khvicha Kvaratskhelia win the 2026 Ballon d'Or?,KXBALLONDOR-26-KKVA,12622519606415978744877534783705265610788882249231449850262189360805525437274,0.015,0.0195,2026-12-31,Sports,https://kalshi.com/markets/kxballondor/kxballondor-26,https://polymarket.com/event/ballon-dor-winner-2026/will-khvicha-kvaratskhelia-win-the-2026-ballon-dor,451151.06,1800087.5238729997,90.1
fuzzy,,kalshi,polymarket,"Welterweight Title Holder on Dec 31, 2026? — Islam Makhachev","Will Islam Makhachev be the UFC Welterweight Champion on December 31, 2026?",KXUFCWELTERWEIGHTTITLE-26-IMAK,115664665876223446375692742966249619149538335947583111251556453270207916680903,0.9,0.905,2026-12-31,Sports,https://kalshi.com/markets/kxufcwelterweighttitle/kxufcwelterweighttitle-26,https://polymarket.com/event/who-will-be-ufc-welterweight-champion-at-the-end-of-2026/will-islam-makhachev-be-the-ufc-welterweight-champion-on-december-31-2026,97179.01,19290.137978,80.6
fuzzy,,kalshi,polymarket,"Middleweight Title Holder on Dec 31, 2026? — Nassourdine Imavov","Will Nassourdine Imavov be the UFC Middleweight Champion on December 31, 2026?",KXUFCMIDDLEWEIGHTTITLE-26-NIMA,50735109117093880295317736800180945352251645172879785979925943581661699601259,0.36,0.3825,2026-12-31,Sports,https://kalshi.com/markets/kxufcmiddleweighttitle/kxufcmiddleweighttitle-26,https://polymarket.com/event/who-will-be-ufc-middleweight-champion-at-the-end-of-2026/will-nassourdine-imavov-be-the-ufc-middleweight-champion-on-december-31-2026,38468.94,35640.863572999995,81.5
fuzzy,,kalshi,polymarket,"Middleweight Title Holder on Dec 31, 2026? — Sean Strickland","Will Sean Strickland be the UFC Middleweight Champion on December 31, 2026?",KXUFCMIDDLEWEIGHTTITLE-26-SSTR,20378600951485464849672966369201654683307593621002954347556085141663626930283,0.61,0.6015,2026-12-31,Sports,https://kalshi.com/markets/kxufcmiddleweighttitle/kxufcmiddleweighttitle-26,https://polymarket.com/event/who-will-be-ufc-middleweight-champion-at-the-end-of-2026/will-sean-strickland-be-the-ufc-middleweight-champion-on-december-31-2026,83107.24,36508.45499700001,80.6
fuzzy,,kalshi,polymarket,"Lightweight Title Holder on Dec 31, 2026? — Arman Tsarukyan","Will Arman Tsarukyan be the UFC Lightweight Champion on December 31, 2026?",KXUFCLIGHTWEIGHTTITLE-26-ATSA,109653694401587996238634579753195888081567274889934639277234443069656570216996,0.12,0.0765,2026-12-31,Sports,https://kalshi.com/markets/kxufclightweighttitle/kxufclightweighttitle-26,https://polymarket.com/event/who-will-be-ufc-lightweight-champion-at-the-end-of-2026/will-arman-tsarukyan-be-the-ufc-lightweight-champion-on-december-31-2026,250992.61,24226.588531,80.3
fuzzy,,kalshi,polymarket,"Light Heavyweight Title on Dec 31, 2026? — Magomed Ankalaev","Will Magomed Ankalaev be the UFC Light Heavyweight Champion on December 31, 2026?",KXUFCLHEAVYWEIGHTTITLE-26-MANK,55915863759114441227254612684581936053726000439613771783855987051654948195200,0.06,0.043,2026-12-31,Sports,https://kalshi.com/markets/kxufclheavyweighttitle/kxufclheavyweighttitle-26,https://polymarket.com/event/who-will-be-ufc-light-heavyweight-champion-at-the-end-of-2026/will-magomed-ankalaev-be-the-ufc-light-heavyweight-champion-on-december-31-2026,109498.4,35595.31786400001,80.6
fuzzy,,kalshi,polymarket,"Bantamweight Title Holder on Dec 31, 2026? — Sean O'Malley","Will Sean O'Malley be the UFC Bantamweight Champion on December 31, 2026?",KXUFCBANTAMWEIGHTTITLE-26-SOMA,37531944126436716865087298086812371923490919478075074832306162393673754224072,0.03,0.0075,2026-12-31,Sports,https://kalshi.com/markets/kxufcbantamweighttitle/kxufcbantamweighttitle-26,https://polymarket.com/event/who-will-be-ufc-bantamweight-champion-at-the-end-of-2026/will-sean-omalley-be-the-ufc-bantamweight-champion-on-december-31-2026,22558.3,9530.528041,80.0
fuzzy,,kalshi,polymarket,College Football Undefeated Regular Season — Indiana,Will Indiana have an undefeated CFB regular season?,KXNCAAFUNDEFEATED-26-IND,40882398648538826144778994072944041647179264704845440708046461750229116805655,0.2,0.165,2026-12-28,Sports,https://kalshi.com/markets/kxncaafundefeated/kxncaafundefeated-26,https://polymarket.com/event/ncaa-football-team-to-have-an-undefeated-season-20260804202438626/will-indiana-have-an-undefeated-cfb-regular-season-20260804202438631,56974.15,,80.0
fuzzy,,kalshi,polymarket,College Football Undefeated Regular Season — Texas Tech,Will Texas Tech have an undefeated CFB regular season?,KXNCAAFUNDEFEATED-26-TTU,76908126982834266488628697988884956224930837143523772208734287112646488078678,0.29,0.21,2026-12-28,Sports,https://kalshi.com/markets/kxncaafundefeated/kxncaafundefeated-26,https://polymarket.com/event/ncaa-football-team-to-have-an-undefeated-season-20260804202438626/will-texas-tech-have-an-undefeated-cfb-regular-season-20260804202438628,147142.56,763.269768,81.2
fuzzy,,kalshi,polymarket,College Football Undefeated Regular Season — South Florida,Will South Florida have an undefeated CFB regular season?,KXNCAAFUNDEFEATED-26-USF,40531715473009726120467927662760986698141842533991785968247840881822819868164,0.16,0.145,2026-12-28,Sports,https://kalshi.com/markets/kxncaafundefeated/kxncaafundefeated-26,https://polymarket.com/event/ncaa-football-team-to-have-an-undefeated-season-20260804202438626/will-south-florida-have-an-undefeated-cfb-regular-season-20260804202438640,6141.94,319.58,80.4
fuzzy,,kalshi,polymarket,Copa Libertadores Champion — Palmeiras,Will Palmeiras win Copa Libertadores?,KXCONMEBOLLIB-26-PAL,28740386853072534471032014291680134189099526112241741507320998596140192279457,0.38,0.295,2026-12-14,Sports,https://kalshi.com/markets/kxconmebollib/kxconmebollib-26,https://polymarket.com/event/2026-soccer-copa-libertadores-winner/2026-soccer-copa-libertadores-winner-palmeiras,1874.58,1549.9902949999996,80.6
fuzzy,,kalshi,polymarket,Copa Libertadores Champion — Flamengo,Will Flamengo win Copa Libertadores?,KXCONMEBOLLIB-26-FLA,111647140921819961466230176319542016424137968439193555707992994475920171888594,0.44,0.42,2026-12-14,Sports,https://kalshi.com/markets/kxconmebollib/kxconmebollib-26,https://polymarket.com/event/2026-soccer-copa-libertadores-winner/2026-soccer-copa-libertadores-winner-flamengo,2740.32,1431.4250949999996,80.0
fuzzy,,kalshi,polymarket,Chinese Super League Champion — Chengdu Rongcheng,Will Chengdu Rongcheng win Chinese Super League?,KXCHNSL-26-CHR,102279894940958133209705731129266544317321555932758211037478019810712425316343,0.98,0.963,2026-11-30,Sports,https://kalshi.com/markets/kxchnsl/kxchnsl-26,https://polymarket.com/event/2026-soccer-chinese-super-league-winner/2026-soccer-chinese-super-league-winner-chengdu-rongcheng,1031.96,1170.029236,85.4
fuzzy,,kalshi,polymarket,Women's Ballon d'Or Winner 2026 — Alexia Putellas,Will Alexia Putellas win the 2026 Women's Ballon d'Or?,KXBALLONDORAWARD-26WBAL-APUT,17319096107860737100124063441255962811124901713052101303022930606768812982160,0.83,0.865,2026-11-03,Sports,https://kalshi.com/markets/kxballondoraward/kxballondoraward-26wbal,https://polymarket.com/event/womens-ballon-dor-winner-2026/will-alexia-putellas-win-the-2026-womens-ballon-dor,915.16,3092.4588459999995,92.6
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Ousmane Dembélé,Will Ousmane Dembélé finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-ODEM,44613633232591746645419871917900189174660534680053981544864349720412194970193,0.87,0.32,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-ousmane-dembele-finish-in-the-top-5-of-the-2026-ballon-dor,552.36,4705.205835999999,84.1
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Harry Kane,Will Harry Kane finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-HKAN,54185463123177219219383302867202930005160038390033845277092313713710133585807,0.95,0.975,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-harry-kane-finish-in-the-top-5-of-the-2026-ballon-dor,8.0,2940.55225,82.5
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Khvicha Kvaratskhelia,Will Khvicha Kvaratskhelia finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-KKVA,109508305811608362481552936177321415656634089861862696307207579214123744668556,0.35,0.325,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-khvicha-kvaratskhelia-finish-in-the-top-5-of-the-2026-ballon-dor,1308.49,17369.9098,85.7
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Lamine Yamal,Will Lamine Yamal finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-LYAM,62495438701992550950006785500129391581048562867519866224090316757077511023509,0.87,0.936,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-lamine-yamal-finish-in-the-top-5-of-the-2026-ballon-dor,37.0,4985.2282000000005,83.2
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Kylian Mbappé,Will Kylian Mbappé finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-KMBA,87606932765903027745095443717187877834118899018734389711624404260810199794745,0.85,0.845,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-kylian-mbappe-finish-in-the-top-5-of-the-2026-ballon-dor,1275.24,5424.768995,83.5
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Lionel Messi,Will Lionel Messi finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-LMES,108344148092703014113967081676852784504655588478314930682261629377150250575610,0.66,0.645,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-lionel-messi-finish-in-the-top-5-of-the-2026-ballon-dor,1539.68,14376.029250000003,83.2
fuzzy,,kalshi,polymarket,Ballon d'Or 2026: Top 5 Finishers — Michael Olise,Will Michael Olise finish in the top 5 of the 2026 Ballon d'Or?,KXBALLONDORRANK-26T5-MOLI,36693872774218995033645893637748977819030531512059538001601640452972177189873,0.78,0.315,2026-11-10,Sports,https://kalshi.com/markets/kxballondorrank/kxballondorrank-26t5,https://polymarket.com/event/ballon-dor-top-5-finish-2026/will-michael-olise-finish-in-the-top-5-of-the-2026-ballon-dor,334.87,6322.047245999999,83.5
